selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,model_id,assigned_voice_id,assigned_speaker_id,assigned_emotion_id,terminal_state,actual_voice_id,actual_speaker_id,actual_emotion_id,actual_seed,generation_attempts,retry_errors,raw_relative_path,raw_audio_sha256,duration_s,original_sr,device,error
6081,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_18_44,v4:kk:Train/podcasts/03_18_44,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,46432357,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/00/00af5928c273f7f374f855beb2ceac6f63edcd7d0e5df5ad1681f3ecacbef15a.wav,87a86940305465fc8031874e18f335c99c547cab4d52767ea2106788e26b4737,6.42,16000,local_cuda_sparktts_controlled_bicodec,
6085,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_06_669,v4:kk:Train/podcasts/01_06_669,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,1831353497,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/55/55f4cbed7ceb2ea6fe60cac5b52c40ba75f159fb6c763e290cf7b77d839e7aa4.wav,fd3669db27bc09aa7c6474c97a70245a63bcc79784ff39705d4f84959ba29478,6.9,16000,local_cuda_sparktts_controlled_bicodec,
6089,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_10_170,v4:kk:Train/radio/01_10_170,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,1819728031,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c6/c69c1c0ae9b6b46a6631706ddf1f38334a419440ef8fc17bf694135127ff87ea.wav,f733763371acf9eb087b441a2182ae1280d06e04edb8d4facb42260649c958c2,9.26,16000,local_cuda_sparktts_controlled_bicodec,
6093,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe22af2e57d4,v4:kk:Train/tv_news/5fe22af2e57d4,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,263419551,4,"[""Spark-TTS generated no global tokens."", ""Spark-TTS generated no global tokens."", ""Spark-TTS generated no global tokens.""]",raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d3/d33a3c10ee64115090a31c740105867d54945d732080543b1409b0385b2a1647.wav,673882c0bcb6ed2c20d8f34dbe3df5a9915077a34329746bdb1f71b878864f36,1.62,16000,local_cuda_sparktts_controlled_bicodec,
6097,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_73_465,v4:kk:Train/talkshow/01_73_465,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,2122315531,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/64/6459e99eb528468df19ae05395070a84ff2a35e90e4f576d062884c28e1915f7.wav,900a756196e85bacf11439dc8d9b0c5cfc8ea9ecaad5e0c97dba4c92aee762ae,9.46,16000,local_cuda_sparktts_controlled_bicodec,
6101,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/05_05_077,v4:kk:Train/podcasts/05_05_077,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,1050419732,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/1a/1acc3069768f285ec94c5d9d94431ba346f92d098e91656ce757c2522e44f802.wav,f3a4b1ae4a8befaf8fe535713c3fe8c2be881f72739ba084499b834219a20449,11.54,16000,local_cuda_sparktts_controlled_bicodec,
6105,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_61_227,v4:kk:Train/talkshow/01_61_227,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,456036121,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a5/a585e5dd78a6363936f899a441b96624b8b5ca8f16debef944c76ebad73d8fbe.wav,2842389fdacf0411aa87628c074fd1c8feaa36b5488129144262a1fae91705c4,11.74,16000,local_cuda_sparktts_controlled_bicodec,
6109,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_15_857,v4:kk:Train/parliament/senate_15_857,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,680397838,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/fd/fda5a622d96bbf523c94a24f7ecd07c7652dff6d377eebedae4de2a1d4e8a878.wav,861004f58f2cfb453206df3804c24b1bec2e9095644b7b4f935ab034859853e9,11.7,16000,local_cuda_sparktts_controlled_bicodec,
6113,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_20_1223,v4:kk:Train/parliament/senate_20_1223,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,574084718,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/b0/b0b504d86428d97893aaeca907a05c46ff778a061257ffb10f4cbc9a532cc4b2.wav,6a9dfac0ebd969f99084fafbfcf8423ed8f52a2d9f35c8428b7c5bc3b205d60f,2.56,16000,local_cuda_sparktts_controlled_bicodec,
6117,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_69_381,v4:kk:Train/talkshow/01_69_381,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,1949794698,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/0b/0bf0af36f8be17ffd969fae96c833f251b347671aeecef4a5f2080f3b39b7a40.wav,957dcde39beda57080c748f3a7dd62937eb6fe2c4172e0f39bb03c8f471e0ce1,8.3,16000,local_cuda_sparktts_controlled_bicodec,
6121,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_91_256,v4:kk:Train/talkshow/01_91_256,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,1944079623,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/36/36513b7f27734c78713dc4bb5c13125a40c11d6b27374a68457fb8cb541514ea.wav,bb7d03339eeaadc2655894ac8950da3f3430bdd6f6bc5385f524f13465823306,6.76,16000,local_cuda_sparktts_controlled_bicodec,
6125,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_10_028,v4:kk:Train/podcasts/08_10_028,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,77731238,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/1a/1a39e816dab85a088b89fad33d510c313129db2715e4311719c3260c7418afa0.wav,a8bbf20d314a8a777645bd6550424a71ec26840cf53f9b86c71bc8e292c3db12,5.14,16000,local_cuda_sparktts_controlled_bicodec,
6129,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_78_446,v4:kk:Train/radio/01_78_446,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,942548171,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/22/22897b51bc0b696b78b25b74156ac9aec6ff74ac6a60257856b1d27b806505b1.wav,ce45b5d92d9d6c12ebace91bbdb27df18201b4a514e135ba127543aad273b841,4.3,16000,local_cuda_sparktts_controlled_bicodec,
6133,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_06_595,v4:kk:Train/podcasts/04_06_595,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,1333074667,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/69/69b3adcf327eef6701591d3a935e9f627f14821e9190a58723d639d981bcbe9c.wav,a8de34f51ea9a76159b8d7b8c13ab1e1419667bfdea3040130c12137c47c14c6,2.96,16000,local_cuda_sparktts_controlled_bicodec,
6137,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_24_144,v4:kk:Train/parliament/mazhilis_24_144,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,1545636125,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/42/4298e6a372901b164afcbff7a7d2aca2df21320e25feaad92756b8b83ba8b52c.wav,adc2572a1ad25d0c2f7a1eca2efe401d22bb5a0c36ec06c17179f17e10e06f8a,6.08,16000,local_cuda_sparktts_controlled_bicodec,
6141,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_03_869,v4:kk:Train/parliament/mazhilis_03_869,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,1606806704,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/99/99a6c040aac1762cb37aa9a114a6b954056b7b8d7ffe42b5b44a4746a816a713.wav,acf0ed4e404b032b673a411fd43d56158aa02a36cea181461ed9106fc5efe32e,5.98,16000,local_cuda_sparktts_controlled_bicodec,
6145,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_40_057,v4:kk:Train/radio/01_40_057,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,960053324,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a9/a9da12498e1b42c82f1958897c265341f0cc029d44cf363b03e8956adab311d1.wav,3c80804a13ea4196d86ca38d4e9655ee3780a1546ff622cc1d8f5c308ea23a2b,2.12,16000,local_cuda_sparktts_controlled_bicodec,
6149,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_69_420,v4:kk:Train/radio/01_69_420,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,2067181570,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/07/07dbb0369c39d7ab8a4b0cf81978df5950ebfcfae7c2fe1710c9b09c2885ff3f.wav,bcfbb484daf76748eb1e834940f0522f830e4767c45eb43d90f31716ef9c2b29,10.56,16000,local_cuda_sparktts_controlled_bicodec,
6153,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d04e74207,v4:kk:Train/tv_news/5f71d04e74207,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,429727642,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/eb/ebb18c88151ec837d4d3faad9399e9b289ed1b9ae9b9603b3b8814225174d019.wav,a89be64c7e9eadf24c496c95341d09a2ffe5a98d6fd32f34c638b4cab73883c9,4.8,16000,local_cuda_sparktts_controlled_bicodec,
6157,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_43_459,v4:kk:Train/talkshow/01_43_459,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,848340741,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/af/af476655eab95a30ceb1bcb631215a92e25398cd353bf83d80978b82f87beecf.wav,4a9b4790253e058ff2abdf208a5d8e9e8d426e737c11054d418aa406c528565b,3.52,16000,local_cuda_sparktts_controlled_bicodec,
6161,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71041b47dfc,v4:kk:Train/tv_news/5f71041b47dfc,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,1774661379,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ac/ac083805f0f0faa278999f1c43dcf417c4c007e33f860910b181bd2ed92365c0.wav,cf3890bddaecaa64990d217c1db6fc992859def582242e4db414aac501087c3d,2.46,16000,local_cuda_sparktts_controlled_bicodec,
6165,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/05_00_003,v4:kk:Train/podcasts/05_00_003,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,1351325062,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ec/ec25ed6930be0716ad4a4c110e798fba2f028a37d2d3cf7b0556b81a82737b04.wav,7b9b5eeeb1976c32ded792bfc72e63b994ab4cc88b7eda3057dacc826e8de805,10.0,16000,local_cuda_sparktts_controlled_bicodec,
6169,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_16_231,v4:kk:Train/talkshow/01_16_231,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,1503024845,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f0/f0fa5c7199884a17f363e0eaba5ed560654cd8e14529d5b1fb6ee091ffd386cf.wav,aa8cc3346527482e0a196381c42c1e6ad17a753c65b25825c8660937c8168b35,7.14,16000,local_cuda_sparktts_controlled_bicodec,
6173,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e829cfdaf,v4:kk:Train/tv_news/5fa2e829cfdaf,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,426260046,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/05/05ca3f3a0eec85763c61e31903c0899209dace24a1bb519e09838155abf0f676.wav,8144e40abd8f487c5086047bb3f5e0e9bf9a2141c3048f7c431ff7a831561bdd,2.0,16000,local_cuda_sparktts_controlled_bicodec,
6177,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_05_121,v4:kk:Train/podcasts/04_05_121,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,1316764630,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/71/71be9648d6ac79f77d48912fa13855da6daa3803e2343730fbb1f7ca5928f701.wav,99041c7f51dbc09ff2a836634b8f9a5a6d769f9e2868db40f24673875c297749,9.5,16000,local_cuda_sparktts_controlled_bicodec,
6181,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_46_061,v4:kk:Train/radio/01_46_061,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,1045401082,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d3/d326bf9f7016b43338911f26926c1cefa9bb30e71810de4f27c2352f9787b273.wav,0c9ef6829cf5e04cdd2eca2a171837f102b1d61f1739a125372df753bdf7c330,3.54,16000,local_cuda_sparktts_controlled_bicodec,
6185,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_75_066,v4:kk:Train/radio/01_75_066,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,669810079,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/01/019d293b41b4684f01dec72687d8b387812ca009c041547db6404e741be4f158.wav,4de28ee33d54a1289d47fd4c16dbe587d3bbcdbaab1a194836569a9c8736e72d,4.42,16000,local_cuda_sparktts_controlled_bicodec,
6189,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f834f15c18a7,v4:kk:Train/tv_news/5f834f15c18a7,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,23802436,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/28/2887082b4846653756a703809a8857b0bbb6f148cd7ce59efd583f54737f4a13.wav,251f1e6f864abef4305a080f71e729fa964b40f02602305ad1e68718f5231fb0,6.4,16000,local_cuda_sparktts_controlled_bicodec,
6193,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/60251fff13190,v4:kk:Train/tv_news/60251fff13190,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,851942311,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a3/a351012add044056ddd374c6fb54b864f4d1bb05ce642e3a018f940445b0c00a.wav,a02cd290992d6ba81637d2b99c689915dea351c6771e2d2a245ceea78bff3eb0,2.56,16000,local_cuda_sparktts_controlled_bicodec,
6197,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_20_1043,v4:kk:Train/parliament/senate_20_1043,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,1570435458,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/6a/6adafc01617e8b0798c793ccab386a28b100b4c25b51e74fea5319b99e85f86a.wav,1dac6a30d9e6ad72cc37356a6dc3b92a08897c82f03eaa8d238e756aa2fc7227,3.74,16000,local_cuda_sparktts_controlled_bicodec,
6201,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_63_111,v4:kk:Train/talkshow/01_63_111,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,1947314530,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ba/bab016c30e0f7e9942177fe8d26a69087d4d2c1130a90e5fb5279051e9853515.wav,7a2d8ff8710ff31d6aab876c7c4e5049b3a2d2c3dadce36747af5351274603ca,9.04,16000,local_cuda_sparktts_controlled_bicodec,
6205,reserve,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_01_573,v4:kk:Train/podcasts/01_01_573,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,75572116,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/8a/8abafa24c9f6e4571f1f4e1ec87f574699a761a9e403a15f600f3b384cff710e.wav,e104d874c0488cc79e5b27823ad294d126548b802c54fb0ea9e59ce0abbaff54,8.62,16000,local_cuda_sparktts_controlled_bicodec,
6209,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_03_867,v4:kk:Train/parliament/mazhilis_03_867,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,1525719050,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/99/997b17da20f8d8a828c10c3ce94ecfe6672ed78e82734fc8e6c48b113c0f26bb.wav,543d625bd97f1a410a22e1d2e5d2c1c52c0d8324dc2ff38e9209716da70cf2df,6.9,16000,local_cuda_sparktts_controlled_bicodec,
6213,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71040010070,v4:kk:Train/tv_news/5f71040010070,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,493898918,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/2f/2fc79b746420acb9bc05c6752187a1692eabd3e2a6f1fdf213bb35328dde9c5f.wav,04ef2ac85209d02335787b75f05f7d6dcb6b794a9c90094b10abd603868131f6,8.4,16000,local_cuda_sparktts_controlled_bicodec,
6217,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7105740f4b0,v4:kk:Train/tv_news/5f7105740f4b0,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,1578468429,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a9/a911f7eb1cd0f2fc718cb1e2b55847a941c8540ddfa264a1f42afb0e94dff244.wav,e0e84c27fc9dfa76411b784c2cbf70fca94371b8620dcd73e7834e28754a1106,4.48,16000,local_cuda_sparktts_controlled_bicodec,
6221,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_2_203,v4:kk:Train/parliament/mazhilis_17_2_203,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,1328549011,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/cc/cccd042f40f1434bbdc2fd9b8a0cb0c6620c77910ffa539697b2b7ee780cd1c1.wav,bf04940a46b766043c76695a1a2f4a0ca484f39bda374267945d49a86cc1d6fa,7.92,16000,local_cuda_sparktts_controlled_bicodec,
6225,reserve,xlsr_sls_model_v4_kk_spoof:Train/radio/01_14_283,v4:kk:Train/radio/01_14_283,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,1291631314,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/fc/fc4251a4bad4d2962989a21fb927cecfacb583621521089877920797770e87ad.wav,0add4fe8f0681242879b1953c798050daa333368ca6d08c1e656bd7a8b0fe2f4,7.26,16000,local_cuda_sparktts_controlled_bicodec,
6229,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_518,v4:kk:Train/parliament/mazhilis_17_1_518,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,1695183063,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/db/dbd132c6c69017d0199c463760072cdce8d9fd5db081438601e84d8cc40127b6.wav,c56669c368b74317ae38d44c9275bd36e52e978d4fbde1f3fd7fb49f03076a2e,3.74,16000,local_cuda_sparktts_controlled_bicodec,
6233,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_23_335,v4:kk:Train/parliament/senate_23_335,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,699781669,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/47/47533c43acfbb69a3bf5c36d2b6616582b635d177c95a1388d5b78acfc0064e2.wav,b66747f53d0a3c8f64067fd3f8d05163c313b0c4f1930d7162f70cf23500d9c1,4.48,16000,local_cuda_sparktts_controlled_bicodec,
6237,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e70c5b8f0,v4:kk:Train/tv_news/5fa2e70c5b8f0,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,629581150,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/3e/3ef78bc91b6e92de6f0f8a3913560d940743a5a563ee06602c114514ac394eb8.wav,ca19e09bd39e2e5956036b5cfd1f52a5551ad04f8d37113f9a31241056476aa7,9.84,16000,local_cuda_sparktts_controlled_bicodec,
6241,reserve,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_44_554,v4:kk:Train/talkshow/01_44_554,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,2076798335,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/02/02edcf8e091b1cfcab5385398270849f4873b4ca95fe089bcc9d24f5e6da3857.wav,1cc5c0c45222217f3a2e946e7aaa9f1c316ab5174e05f2d19a564168eb485b03,3.62,16000,local_cuda_sparktts_controlled_bicodec,
6245,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_11_548,v4:kk:Train/parliament/mazhilis_11_548,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,923567826,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/58/58885e5a45ede93de4f73ab68b8d580e650c5c89a471f4d9ad1467b5bdaf9ddf.wav,e0c1bb6087baca5cdce0872d1e279baeeecb8fb6e84ae9107f46cccd74769e76,5.02,16000,local_cuda_sparktts_controlled_bicodec,
6249,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d16a1d1ce,v4:kk:Train/tv_news/5f71d16a1d1ce,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,107167243,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/3b/3b07514f6cee39f24747425ee720c4925bcfcf2e00bf62a7c0f02263018908dd.wav,20a1a79b3a653ea3cd702489024f4cf1376f1f5efcdbd88ca5a7b0a9b76b07d3,8.22,16000,local_cuda_sparktts_controlled_bicodec,
6253,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cff67aa99,v4:kk:Train/tv_news/5f71cff67aa99,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,996474110,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/e3/e346cb2358ca77887b3cc403f4ec46f99b143b3713f9a8672dd0567253f3c4d6.wav,39fd77ccbe7060ac2ce4a8fe9ebd94ad9da21b20be43bb6b358dc3bee9dcad0c,5.44,16000,local_cuda_sparktts_controlled_bicodec,
6257,reserve,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71070e49eb9,v4:kk:Train/tv_news/5f71070e49eb9,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,848383340,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d1/d10ff7864f5df5124d1d82b95015b09afb26ea52215ceae42ac52209e7e37941.wav,ac0e7ca709923e4eb16227826b781a69190849e06c1dba1775f991ce32cc3bb2,5.92,16000,local_cuda_sparktts_controlled_bicodec,
6261,reserve,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_21_318,v4:kk:Train/parliament/senate_21_318,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,125975525,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/60/60ff5f1227ff7c86f9cb95b5652246a6d378e91ac2e7edec2416a6ae746b6cef.wav,8203cdc40c2ac1e09f25ed32e63856c39a9abc080e05e28905edab17c0b8c59f,3.56,16000,local_cuda_sparktts_controlled_bicodec,
